10,7.0087,6.2012,0.34295,1.9431,8.4556,3.8554,6.6159,2.5412,5.9435,0,4.0266,4.5373,5.2946,5.8861,5.1584,4.4715,6.1613,0.93732,5.317,4.2219,10.623,6.0306,5.2143,1.7762,11.299,10.557,1.6266,1.6213,1.7356,4.1219,9.1278,3.8708,3.7921,5.9308,5.5412,8.0837,3.8644,13.019,1.8414,4.4393,12.691,2.7701,3.8782,14.003,10.118,5.3044,5.0219,3.5093,4.3849,6.4142
11,6.3733,2.6898,4.319,4.8431,6.6721,7.7409,5.0393,3.3793,3.5028,4.0266,0,8.0898,2.2213,2.205,4.0661,0.98705,5.4525,4.9449,2.2354,7.8802,8.0892,6.8435,4.2467,2.4749,10.051,6.5567,5.6511,2.8649,5.5782,3.0154,8.0215,4.3039,4.3528,5.1391,7.9163,9.4736,7.7965,13.92,2.8322,2.9993,9.6081,2.1365,4.4691,14.32,8.8181,2.5793,6.6296,7.0775,4.794,8.9476
12,7.4863,10.577,4.4381,3.2597,12.925,4.2434,11.102,6.9958,10.476,4.5373,8.0898,0,9.7415,9.3731,9.6396,8.7698,10.505,3.7138,9.7634,0.43885,15.154,9.7861,9.6744,6.2627,15.565,14.566,3.3361,6.157,4.27,8.6508,9.4782,8.1663,8.0626,7.0246,8.16,11.13,3.9972,16.003,6.3787,8.9739,17.217,7.2889,8.1219,17.373,14.434,9.802,3.9172,1.0364,8.5985,8.6099
13,8.5455,1.0144,5.496,6.6167,4.5125,8.4863,3.0391,3.4852,1.3481,5.2946,2.2213,9.7415,0,3.5701,2.5286,1.2353,3.7913,6.2199,0.022606,9.4684,5.8846,5.734,2.7258,3.5186,7.9291,5.7407,6.8507,3.7299,6.4592,2.0436,10.077,3.6265,3.7309,7.3249,7.5215,8.392,8.6061,12.412,3.5591,1.7673,7.5609,2.57,3.8169,12.571,6.7088,0.48784,8.7668,8.7058,3.9158,8.5485
14,5.5486,3.3666,6.2118,6.1603,7.9665,9.7202,6.6078,5.584,4.8922,5.8861,2.205,9.3731,3.5701,0,5.9434,2.6997,7.2926,6.736,3.5711,9.2462,8.7995,8.9382,6.1375,4.5744,11.396,5.3546,7.4539,4.9865,7.5578,5.049,6.7274,6.4584,6.5173,4.4736,10.121,11.594,9.7454,15.89,4.9877,4.9463,9.7605,4.3415,6.631,16.131,10.199,4.0503,7.0131,8.4318,6.9189,11.153
15,10.297,3.3336,5.2085,6.9521,3.2972,7.3118,1.4628,2.6437,1.7184,5.1584,4.0661,9.6396,2.5286,5.9434,0,3.2653,1.3866,5.9259,2.5379,9.2858,5.5817,3.2377,0.19772,3.6967,6.3177,7.8655,6.3749,3.6197,5.6548,1.1921,12.059,1.7517,1.8827,9.0507,5.3543,5.8767,7.4939,9.9468,3.38,1.0765,7.9011,2.7493,1.9015,10.256,5.0926,2.0626,9.6906,8.6329,1.7209,6.3352
16,7.3415,1.8242,4.7216,5.571,5.6997,7.9728,4.1094,3.2104,2.525,4.4715,0.98705,8.7698,1.2353,2.6997,3.2653,0,4.636,5.4087,1.2499,8.5271,7.1129,6.2496,3.4562,2.7423,9.0931,6.1397,6.0851,3.0547,5.8517,2.3568,8.9377,3.831,3.9045,6.1128,7.6313,8.9123,8.0595,13.201,2.9456,2.2477,8.7013,2.0289,4.0123,13.506,7.8635,1.6009,7.5636,7.7413,4.2552,8.6698
17,11.663,4.4561,6.1516,8.0418,2.6077,7.699,1.302,3.6298,2.6914,6.1613,5.4525,10.505,3.7913,7.2926,1.3866,4.636,0,6.8278,3.7966,10.124,5.1676,2.4049,1.2118,4.8923,5.1421,8.6862,7.1775,4.742,6.3371,2.5289,13.442,2.3385,2.4436,10.417,4.9945,4.8464,7.9122,8.6214,4.5045,2.4606,7.7013,4.0278,2.3913,8.8734,3.957,3.3055,10.901,9.532,1.9494,5.8684
18,7.2794,7.1349,0.73892,1.7549,9.214,3.1287,7.3887,3.2822,6.8214,0.93732,4.9449,3.7138,6.2199,6.736,5.9259,5.4087,6.8278,0,6.2424,3.3678,11.451,6.4064,5.9627,2.7053,11.934,11.487,0.71813,2.5124,1.2534,4.9517,9.426,4.4954,4.4001,6.2944,5.4922,8.2281,3.0943,13.189,2.716,5.2832,13.57,3.676,4.4703,14.298,10.777,6.2137,4.8416,2.7122,4.9639,6.2661
19,8.5562,0.99349,5.5186,6.6378,4.5041,8.5084,3.0373,3.5068,1.3422,5.317,2.2354,9.7634,0.022606,3.5711,2.5379,1.2499,3.7966,6.2424,0,9.4905,5.8682,5.7456,2.7349,3.541,7.9218,5.7206,6.8733,3.7525,6.4817,2.0614,10.085,3.6439,3.7486,7.3362,7.5388,8.403,8.6284,12.417,3.5817,1.7833,7.5406,2.5926,3.8342,12.572,6.7021,0.49168,8.7847,8.7277,3.9311,8.5654
20,7.6348,10.323,4.1007,3.0929,12.564,3.8118,10.748,6.6437,10.165,4.2219,7.8802,0.43885,9.4684,9.2462,9.2858,8.5271,10.124,3.3678,9.4905,0,14.819,9.3658,9.3154,5.9699,15.17,14.389,2.9475,5.8429,3.8594,8.3178,9.6631,7.7869,7.681,7.1069,7.7214,10.692,3.5679,15.565,6.0597,8.6461,16.912,6.987,7.7375,16.936,14.045,9.512,4.1189,0.81509,8.2094,8.1726
21,14.246,5.539,10.719,12.261,2.6002,12.809,4.1577,8.1909,4.7813,10.623,8.0892,15.154,5.8846,8.7995,5.5817,7.1129,5.1676,11.451,5.8682,14.819,0,7.2736,5.5906,8.9716,3.8557,6.6875,11.94,9.0143,11.236,6.5037,15.522,7.2628,7.3891,13.069,10.042,8.9661,13.008,10.668,8.7857,6.1849,2.6467,7.9342,7.3758,9.8116,3.2815,5.6201,14.635,14.132,7.0263,10.804
22,12.513,6.5713,5.8886,7.9657,4.682,6.2658,3.7068,3.9255,4.9025,6.0306,6.8435,9.7861,5.734,8.9382,3.2377,6.2496,2.4049,6.4064,5.7456,9.3658,7.2736,0,3.0488,5.3977,6.0891,11.023,6.5197,5.0839,5.5285,3.8928,14.472,2.5981,2.5885,11.299,2.7878,2.6687,6.5147,7.1994,4.8923,4.0406,9.8922,4.9026,2.4693,7.9884,5.1603,5.2861,11.048,8.926,2.0612,3.5402
23,10.457,3.5236,5.2519,7.0302,3.2514,7.2638,1.4423,2.684,1.885,5.2143,4.2467,9.6744,2.7258,6.1375,0.19772,3.4562,1.2118,5.9627,2.7349,9.3154,5.5906,3.0488,0,3.7954,6.2047,8.0342,6.3936,3.6988,5.6501,1.3314,12.23,1.6935,1.8234,9.2106,5.2085,5.683,7.4508,9.7522,3.4587,1.2499,7.9465,2.8707,1.8303,10.074,4.9851,2.2586,9.7996,8.6732,1.6038,6.1816
24,7.1163,4.431,1.993,3.3,6.9452,5.2805,5.1033,1.4723,4.2286,1.7762,2.4749,6.2627,3.5186,4.5744,3.6967,2.7423,4.8923,2.7053,3.541,5.9699,8.9716,5.3977,3.7954,0,9.9971,8.8746,3.3574,0.42131,3.1303,2.5484,9.1028,2.8661,2.8412,5.9089,5.7733,7.8153,5.3488,12.59,0.52111,2.8187,10.956,1.0385,2.9551,13.324,8.7803,3.5421,6.011,5.227,3.433,6.7701
25,16.423,8.0471,11.277,13.184,3.4304,12.338,5.0408,8.7719,6.584,11.299,10.051,15.565,7.9291,11.396,6.3177,9.0931,5.1421,11.934,7.9218,15.17,3.8557,6.0891,6.2047,9.9971,0,10.409,12.23,9.874,11.324,7.5045,18.006,7.4438,7.5353,15.186,8.7094,6.6325,12.582,7.0037,9.635,7.3194,5.9813,9.0669,7.4642,5.9681,1.2371,7.4996,16.004,14.619,6.9747,9.1643
26,10.389,4.7307,10.83,11.308,7.6032,14.105,7.4426,9.1935,6.1493,10.557,6.5567,14.566,5.7407,5.3546,7.8655,6.1397,8.6862,11.487,5.7206,14.389,6.6875,11.023,8.0342,8.8746,10.409,0,12.183,9.1944,11.991,7.7544,10.864,9.3093,9.4232,9.5371,13.172,13.529,14.197,16.656,9.0789,7.4386,6.1113,8.1274,9.4975,16.193,9.5227,6.0362,12.358,13.578,9.5077,14.177
27,7.778,7.7851,1.3649,2.1569,9.6354,2.4817,7.8327,3.7492,7.3806,1.6266,5.6511,3.3361,6.8507,7.4539,6.3749,6.0851,7.1775,0.71813,6.8733,2.9475,11.94,6.5197,6.3936,3.3574,12.23,12.183,0,3.122,1.0208,5.4693,9.9287,4.8407,4.7339,6.8483,5.2931,8.1402,2.4206,13.094,3.3064,5.8123,14.118,4.2874,4.79,14.297,11.099,6.8171,5.0859,2.4128,5.2632,5.9803
28,7.4497,4.6774,1.7774,3.3326,6.9038,4.9262,5.0585,1.1844,4.3224,1.6213,2.8649,6.157,3.7299,4.9865,3.6197,3.0547,4.742,2.5124,3.7525,5.8429,9.0143,5.0839,3.6988,0.42131,9.874,9.1944,3.122,0,2.7972,2.5262,9.4596,2.6081,2.5679,6.2548,5.3614,7.4548,5.0064,12.262,0.24008,2.8305,11.07,1.1665,2.6769,13.041,8.668,3.7026,6.1728,5.1267,3.1704,6.3543
29,8.5259,7.4379,1.3927,2.9956,8.8558,2.1671,7.0914,3.1183,6.822,1.7356,5.5782,4.27,6.4592,7.5578,5.6548,5.8517,6.3371,1.2534,6.4817,3.8594,11.236,5.5285,5.6501,3.1303,11.324,11.991,1.0208,2.7972,0,4.8658,10.67,4.0239,3.9076,7.5211,4.2993,7.1223,2.2198,12.078,2.9245,5.2217,13.503,3.9046,3.9488,13.277,10.216,6.3578,6.0374,3.3998,4.3959,5.0318
30,9.1343,3.0307,4.2171,5.8378,4.3969,6.7244,2.5552,1.7477,1.9653,4.1219,3.0154,8.6508,2.0436,5.049,1.1921,2.3568,2.5289,4.9517,2.0614,8.3178,6.5037,3.8928,1.3314,2.5484,7.5045,7.7544,5.4693,2.5262,4.8658,0,10.934,1.585,1.6875,7.889,5.4799,6.5564,6.8763,10.905,2.292,0.3602,8.6544,1.566,1.7753,11.336,6.2761,1.7207,8.5136,7.6283,1.9251,6.5091
31,2.1507,10.07,9.4302,7.777,14.585,12.343,13.047,10.564,11.424,9.1278,8.0215,9.4782,10.077,6.7274,12.059,8.9377,13.442,9.426,10.085,9.6631,15.522,14.472,12.23,9.1028,18.006,10.864,9.9287,9.4596,10.67,10.934,0,11.884,11.885,3.2191,14.636,16.914,12.219,21.67,9.6213,10.983,16.288,9.6028,12.003,22.261,16.785,10.514,5.5618,9.0921,12.441,15.538
33,9.9504,4.6022,3.8336,5.7893,4.8338,5.5704,3.1054,1.4248,3.3055,3.8708,4.3039,8.1663,3.6265,6.4584,1.7517,3.831,2.3385,4.4954,3.6439,7.7869,7.2628,2.5981,1.6935,2.8661,7.4438,9.3093,4.8407,2.6081,4.0239,1.585,11.884,0,0.13107,8.7264,3.8952,5.1777,5.7588,9.7885,2.3904,1.8739,9.64,2.305,0.19037,10.46,6.2819,3.2774,8.7543,7.1952,0.56707,4.9242
34,9.9399,4.7115,3.746,5.7172,4.9531,5.4409,3.2321,1.3838,3.4317,3.7921,4.3528,8.0626,3.7309,6.5173,1.8827,3.9045,2.4436,4.4001,3.7486,7.681,7.3891,2.5885,1.8234,2.8412,7.5353,9.4232,4.7339,2.5679,3.9076,1.6875,11.885,0.13107,0,8.7193,3.7938,5.1423,5.63,9.7858,2.3557,1.9853,9.7699,2.3254,0.11978,10.483,6.3791,3.389,8.6974,7.0954,0.60582,4.8253
35,1.2462,7.5303,6.2415,4.7394,11.811,9.3101,10.158,7.3774,8.6377,5.9308,5.1391,7.0246,7.3249,4.4736,9.0507,6.1128,10.417,6.2944,7.3362,7.1069,13.069,11.299,9.2106,5.9089,15.186,9.5371,6.8483,6.2548,7.5211,7.889,3.2191,8.7264,8.7193,0,11.42,13.708,9.2114,18.496,6.4241,7.9793,14.217,6.4778,8.8367,19.156,13.951,7.7135,3.4145,6.4157,9.2891,12.331
36,12.537,8.4902,5.2698,7.2419,7.4431,4.0947,6.2528,4.5406,7.0617,5.5412,7.9163,8.16,7.5215,10.121,5.3543,7.6313,4.9945,5.4922,7.5388,7.7214,10.042,2.7878,5.2085,5.7733,8.7094,13.172,5.2931,5.3614,4.2993,5.4799,14.636,3.8952,3.7938,11.42,0,2.9863,4.3615,7.8548,5.2724,5.7626,12.643,5.7799,3.7048,9.2424,7.8804,7.1611,10.328,7.488,3.666,1.0385
37,14.892,9.2016,7.8678,9.9317,6.5505,7.0742,6.0946,6.3719,7.4891,8.0837,9.4736,11.13,8.392,11.594,5.8767,8.9123,4.8464,8.2281,8.403,10.692,8.9661,2.6687,5.683,7.8153,6.6325,13.529,8.1402,7.4548,7.1223,6.5564,16.914,5.1777,5.1423,13.708,2.9863,0,7.3412,4.9614,7.2952,6.7092,11.605,7.4629,5.0233,6.2561,6.1302,7.9366,13.051,10.421,4.6812,2.8891
38,10.075,9.6005,3.5342,4.4729,10.512,0.26694,8.8577,5.1645,8.8398,3.8644,7.7965,3.9972,8.6061,9.7454,7.4939,8.0595,7.9122,3.0943,8.6284,3.5679,13.008,6.5147,7.4508,5.3488,12.582,14.197,2.4206,5.0064,2.2198,6.8763,12.219,5.7588,5.63,9.2114,4.3615,7.3412,0,12.103,5.1187,7.2365,15.395,6.0831,5.6357,13.591,11.575,8.4644,7.0472,3.5899,5.9898,4.6632
39,19.706,13.014,12.815,14.887,9.0557,11.84,9.5504,11.119,11.24,13.019,13.92,16.003,12.412,15.89,9.9468,13.201,8.6214,13.189,12.417,15.565,10.668,7.1994,9.7522,12.59,7.0037,16.656,13.094,12.262,12.078,10.905,21.67,9.7885,9.7858,18.496,7.8548,4.9614,12.103,0,12.079,10.958,12.979,12.084,9.6671,2.1437,7.3934,11.926,18.006,15.342,9.2358,7.4454
40,7.6272,4.5212,1.9778,3.5725,6.6653,5.0276,4.8201,0.97363,4.1079,1.8414,2.8322,6.3787,3.5591,4.9877,3.38,2.9456,4.5045,2.716,3.5817,6.0597,8.7857,4.8923,3.4587,0.52111,9.635,9.0789,3.3064,0.24008,2.9245,2.292,9.6213,2.3904,2.3557,6.4241,5.2724,7.2952,5.1187,12.079,0,2.6008,10.857,0.98924,2.4668,12.836,8.4284,3.5107,6.406,5.3502,2.955,6.2764
41,9.2254,2.7288,4.5465,6.1179,4.1424,7.0844,2.3163,2.1034,1.6056,4.4393,2.9993,8.9739,1.7673,4.9463,1.0765,2.2477,2.4606,5.2832,1.7833,8.6461,6.1849,4.0406,1.2499,2.8187,7.3194,7.4386,5.8123,2.8305,5.2217,0.3602,10.983,1.8739,1.9853,7.9793,5.7626,6.7092,7.2365,10.958,2.6008,0,8.3073,1.8029,2.0635,11.321,6.0856,1.4037,8.7346,7.9483,2.1507,6.786
42,15.308,6.919,12.831,14.165,5.2106,15.21,6.5724,10.396,6.749,12.691,9.6081,17.217,7.5609,9.7605,7.9011,8.7013,7.7013,13.57,7.5406,16.912,2.6467,9.8922,7.9465,10.956,5.9813,6.1113,14.118,11.07,13.503,8.6544,16.288,9.64,9.7699,14.217,12.643,11.605,15.395,12.979,10.857,8.3073,0,9.9282,9.7726,11.872,5.7373,7.4314,16.236,16.182,9.4732,13.43
43,7.7145,3.5346,2.9431,4.3314,5.9442,5.9812,4.111,1.2447,3.1923,2.7701,2.1365,7.2889,2.57,4.3415,2.7493,2.0289,4.0278,3.676,2.5926,6.987,7.9342,4.9026,2.8707,1.0385,9.0669,8.1274,4.2874,1.1665,3.9046,1.566,9.6028,2.305,2.3254,6.4778,5.7799,7.4629,6.0831,12.084,0.98924,1.8029,9.9282,0,2.4451,12.679,7.8403,2.5376,6.9478,6.2544,2.849,6.8111
45,10.057,4.792,3.8242,5.8075,4.9226,5.4426,3.222,1.4937,3.4823,3.8782,4.4691,8.1219,3.8169,6.631,1.9015,4.0123,2.3913,4.4703,3.8342,7.7375,7.3758,2.4693,1.8303,2.9551,7.4642,9.4975,4.79,2.6769,3.9488,1.7753,12.003,0.19037,0.11978,8.8367,3.7048,5.0233,5.6357,9.6671,2.4668,2.0635,9.7726,2.4451,0,10.37,6.3145,3.4667,8.797,7.16,0.50804,4.734
46,20.391,13.028,13.84,15.925,8.6738,13.324,9.5649,11.862,11.299,14.003,14.32,17.373,12.571,16.131,10.256,13.506,8.8734,14.298,12.572,16.936,9.8116,7.9884,10.074,13.324,5.9681,16.193,14.297,13.041,13.277,11.336,22.261,10.46,10.483,19.156,9.2424,6.2561,13.591,2.1437,12.836,11.321,11.872,12.679,10.37,0,6.6784,12.086,19.025,16.632,9.8927,9.0161
48,15.189,6.8658,10.107,11.987,2.239,11.338,3.8037,7.582,5.3616,10.118,8.8181,14.434,6.7088,10.199,5.0926,7.8635,3.957,10.777,6.7021,14.045,3.2815,5.1603,4.9851,8.7803,1.2371,9.5227,11.099,8.668,10.216,6.2761,16.785,6.2819,6.3791,13.951,7.8804,6.1302,11.575,7.3934,8.4284,6.0856,5.7373,7.8403,6.3145,6.6784,0,6.2735,14.783,13.474,5.8358,8.4374
50,8.9423,1.3302,5.4799,6.7377,4.0991,8.3316,2.5664,3.3049,0.92419,5.3044,2.5793,9.802,0.48784,4.0503,2.0626,1.6009,3.3055,6.2137,0.49168,9.512,5.6201,5.2861,2.2586,3.5421,7.4996,6.0362,6.8171,3.7026,6.3578,1.7207,10.514,3.2774,3.389,7.7135,7.1611,7.9366,8.4644,11.926,3.5107,1.4037,7.4314,2.5376,3.4667,12.086,6.2735,0,9.0163,8.7657,3.5225,8.1808
51,3.6192,9.3169,5.1976,3.1195,12.869,7.2209,11.051,7.3368,9.8823,5.0219,6.6296,3.9172,8.7668,7.0131,9.6906,7.5636,10.901,4.8416,8.7847,4.1189,14.635,11.048,9.7996,6.011,16.004,12.358,5.0859,6.1728,6.0374,8.5136,5.5618,8.7543,8.6974,3.4145,10.328,13.051,7.0472,18.006,6.406,8.7346,16.236,6.9478,8.797,19.025,14.783,9.0163,0,3.622,9.3028,11.061
52,7.0202,9.5452,3.4248,2.2779,11.924,3.8041,10.095,5.9904,9.443,3.5093,7.0775,1.0364,8.7058,8.4318,8.6329,7.7413,9.532,2.7122,8.7277,0.81509,14.132,8.926,8.6732,5.227,14.619,13.578,2.4128,5.1267,3.3998,7.6283,9.0921,7.1952,7.0954,6.4157,7.488,10.421,3.5899,15.342,5.3502,7.9483,16.182,6.2544,7.16,16.632,13.474,8.7657,3.622,0,7.6447,8.0313
59,10.515,4.8518,4.3261,6.3154,4.5265,5.7851,2.901,1.9859,3.403,4.3849,4.794,8.5985,3.9158,6.9189,1.7209,4.2552,1.9494,4.9639,3.9311,8.2094,7.0263,2.0612,1.6038,3.433,6.9747,9.5077,5.2632,3.1704,4.3959,1.9251,12.441,0.56707,0.60582,9.2891,3.666,4.6812,5.9898,9.2358,2.955,2.1507,9.4732,2.849,0.50804,9.8927,5.8358,3.5225,9.3028,7.6447,0,4.6706
65,13.423,9.5108,6.1234,8.0204,8.2194,4.4015,7.1517,5.5695,8.0502,6.4142,8.9476,8.6099,8.5485,11.153,6.3352,8.6698,5.8684,6.2661,8.5654,8.1726,10.804,3.5402,6.1816,6.7701,9.1643,14.177,5.9803,6.3543,5.0318,6.5091,15.538,4.9242,4.8253,12.331,1.0385,2.8891,4.6632,7.4454,6.2764,6.786,13.43,6.8111,4.734,9.0161,8.4374,8.1808,11.061,8.0313,4.6706,0
